Episode,Average_Reward
6530,0.0158
6531,0.0158
6532,0.0158
6533,0.0158
6534,0.0158
6535,0.0158
6536,0.0158
6537,0.0158
6538,0.0158
6539,0.0158
6540,0.0157
6541,0.0159
6542,0.0159
6543,0.0159
6544,0.0159
6545,0.0159
6546,0.0159
6547,0.0159
6548,0.0159
6549,0.0159
6550,0.0159
6551,0.0159
6552,0.0159
6553,0.0159
6554,0.0159
6555,0.0159
6556,0.0159
6557,0.0159
6558,0.0159
6559,0.0159
6560,0.0159
6561,0.0159
6562,0.0158
6563,0.0158
6564,0.0158
6565,0.0158
6566,0.0158
6567,0.0158
6568,0.0158
6569,0.0158
6570,0.0158
6571,0.0158
6572,0.0158
6573,0.0158
6574,0.0158
6575,0.0158
6576,0.0158
6577,0.0158
6578,0.0158
6579,0.0158
6580,0.0158
6581,0.0158
6582,0.0158
6583,0.0158
6584,0.0158
6585,0.0158
6586,0.0158
6587,0.0158
6588,0.0158
6589,0.0158
6590,0.0158
6591,0.0158
6592,0.0158
6593,0.0158
6594,0.0158
6595,0.0158
6596,0.0158
6597,0.0158
6598,0.0158
6599,0.0158
6600,0.0158
6601,0.0158
6602,0.0158
6603,0.0158
6604,0.0157
6605,0.0157
6606,0.0157
6607,0.0157
6608,0.0157
6609,0.0157
6610,0.0157
6611,0.0157
6612,0.0157
6613,0.0157
6614,0.0157
6615,0.0157
6616,0.0157
6617,0.0157
6618,0.0157
6619,0.0157
6620,0.0157
6621,0.0157
6622,0.0157
6623,0.0157
6624,0.0157
6625,0.0157
6626,0.0157
6627,0.0157
6628,0.0157
6629,0.0157
6630,0.0157
6631,0.0157
6632,0.0157
6633,0.0157
6634,0.0157
6635,0.0157
6636,0.0157
6637,0.0157
6638,0.0157
6639,0.0157
6640,0.0157
6641,0.0157
6642,0.0157
6643,0.0157
6644,0.0157
6645,0.0157
6646,0.0156
6647,0.0156
6648,0.0156
6649,0.0156
6650,0.0156
6651,0.0156
6652,0.0156
6653,0.0156
6654,0.0156
6655,0.0156
6656,0.0156
6657,0.0156
6658,0.0158
6659,0.0158
6660,0.0158
6661,0.0158
6662,0.0158
6663,0.0158
6664,0.0158
6665,0.0158
6666,0.0158
6667,0.0157
6668,0.0157
6669,0.0157
6670,0.0157
6671,0.0157
6672,0.0157
6673,0.0157
6674,0.0157
6675,0.0157
6676,0.0157
6677,0.0157
6678,0.0157
6679,0.0157
6680,0.0157
6681,0.0157
6682,0.0157
6683,0.0157
6684,0.0157
6685,0.0157
6686,0.0157
6687,0.0157
6688,0.0157
6689,0.0157
6690,0.0157
6691,0.0157
6692,0.0157
6693,0.0157
6694,0.0157
6695,0.0157
6696,0.0157
6697,0.0157
6698,0.0157
6699,0.0157
6700,0.0157
6701,0.0157
6702,0.0157
6703,0.0157
6704,0.0157
6705,0.0157
6706,0.0157
6707,0.0157
6708,0.0157
6709,0.0157
6710,0.0156
6711,0.0156
6712,0.0156
6713,0.0156
6714,0.0156
6715,0.0156
6716,0.0156
6717,0.0156
6718,0.0156
6719,0.0156
6720,0.0156
6721,0.0156
6722,0.0156
6723,0.0156
6724,0.0156
6725,0.0156
6726,0.0156
6727,0.0156
6728,0.0156
6729,0.0156
6730,0.0156
6731,0.0156
6732,0.0156
6733,0.0156
6734,0.0156
6735,0.0156
6736,0.0156
6737,0.0156
6738,0.0156
6739,0.0156
6740,0.0156
6741,0.0156
6742,0.0156
6743,0.0156
6744,0.0156
6745,0.0156
6746,0.0156
6747,0.0156
6748,0.0156
6749,0.0156
6750,0.0156
6751,0.0156
6752,0.0156
6753,0.0155
6754,0.0155
6755,0.0155
6756,0.0155
6757,0.0155
6758,0.0155
6759,0.0155
6760,0.0155
6761,0.0155
6762,0.0155
6763,0.0155
6764,0.0155
6765,0.0155
6766,0.0155
6767,0.0155
6768,0.0155
6769,0.0157
6770,0.0157
6771,0.0157
6772,0.0157
6773,0.0157
6774,0.0156
6775,0.0156
6776,0.0156
6777,0.0156
6778,0.0156
6779,0.0156
6780,0.0156
6781,0.0156
6782,0.0156
6783,0.0156
6784,0.0156
6785,0.0156
6786,0.0156
6787,0.0156
6788,0.0156
6789,0.0156
6790,0.0156
6791,0.0156
6792,0.0156
6793,0.0156
6794,0.0156
6795,0.0157
6796,0.0157
6797,0.0157
6798,0.0157
6799,0.0157
6800,0.0157
6801,0.0157
6802,0.0157
6803,0.0157
6804,0.0157
6805,0.0157
6806,0.0157
6807,0.0157
6808,0.0157
6809,0.0157
6810,0.0157
6811,0.0157
6812,0.0157
6813,0.0157
6814,0.0157
6815,0.0157
6816,0.0157
6817,0.0157
6818,0.0157
6819,0.0157
6820,0.0157
6821,0.0157
6822,0.0157
6823,0.0157
6824,0.0157
6825,0.0157
6826,0.0157
6827,0.0157
6828,0.0157
6829,0.0157
6830,0.0157
6831,0.0157
6832,0.0157
6833,0.0157
6834,0.0157
6835,0.0157
6836,0.0157
6837,0.0157
6838,0.0156
6839,0.0156
6840,0.0158
6841,0.0158
6842,0.0158
6843,0.0158
6844,0.0158
6845,0.0158
6846,0.0158
6847,0.0158
6848,0.0158
6849,0.0158
6850,0.0158
6851,0.0158
6852,0.0158
6853,0.0158
6854,0.0158
6855,0.0158
6856,0.0158
6857,0.0158
6858,0.0157
6859,0.0157
6860,0.0157
6861,0.0157
6862,0.0157
6863,0.0157
6864,0.0157
6865,0.0157
6866,0.0157
6867,0.0157
6868,0.0157
6869,0.0157
6870,0.0157
6871,0.0157
6872,0.0157
6873,0.0157
6874,0.0157
6875,0.0157
6876,0.0157
6877,0.0157
6878,0.0158
6879,0.0158
6880,0.0158
6881,0.0158
6882,0.0158
6883,0.0158
6884,0.0158
6885,0.0158
6886,0.0158
6887,0.0158
6888,0.0158
6889,0.0158
6890,0.0158
6891,0.0158
6892,0.0158
6893,0.0158
6894,0.0158
6895,0.0158
6896,0.0158
6897,0.0158
6898,0.0158
6899,0.0158
6900,0.0158
6901,0.0158
6902,0.0158
6903,0.0158
6904,0.0158
6905,0.0158
6906,0.0158
6907,0.0158
6908,0.0158
6909,0.0158
6910,0.0158
6911,0.0158
6912,0.0158
6913,0.0158
6914,0.0158
6915,0.0158
6916,0.0158
6917,0.0158
6918,0.0158
6919,0.0158
6920,0.0158
6921,0.0157
6922,0.0157
6923,0.0157
6924,0.0157
6925,0.0157
6926,0.0157
6927,0.0157
6928,0.0157
6929,0.0157
6930,0.0157
6931,0.0157
6932,0.0157
6933,0.0157
6934,0.0157
6935,0.0157
6936,0.0157
6937,0.0157
6938,0.0157
6939,0.0157
6940,0.0157
6941,0.0157
6942,0.0157
6943,0.0157
6944,0.0157
6945,0.0157
6946,0.0157
6947,0.0157
6948,0.0157
6949,0.0157
6950,0.0157
6951,0.0157
6952,0.0157
6953,0.0157
6954,0.0157
6955,0.0157
6956,0.0157
6957,0.0157
6958,0.0157
6959,0.0157
6960,0.0157
6961,0.0157
6962,0.0157
6963,0.0157
6964,0.0157
6965,0.0156
6966,0.0156
6967,0.0156
6968,0.0156
6969,0.0156
6970,0.0156
6971,0.0156
6972,0.0156
6973,0.0156
6974,0.0156
6975,0.0156
6976,0.0156
6977,0.0156
6978,0.0156
6979,0.0156
6980,0.0156
6981,0.0156
6982,0.0156
6983,0.0156
6984,0.0156
6985,0.0156
6986,0.0156
6987,0.0156
6988,0.0156
6989,0.0156
6990,0.0156
6991,0.0156
6992,0.0156
6993,0.0156
6994,0.0156
6995,0.0156
6996,0.0156
6997,0.0156
6998,0.0156
6999,0.0156
7000,0.0156
7001,0.0156
7002,0.0156
7003,0.0156
7004,0.0156
7005,0.0156
7006,0.0156
7007,0.0156
7008,0.0156
7009,0.0156
7010,0.0155
7011,0.0155
7012,0.0155
7013,0.0155
7014,0.0155
7015,0.0155
7016,0.0155
7017,0.0155
7018,0.0155
7019,0.0155
7020,0.0155
7021,0.0155
7022,0.0155
7023,0.0155
7024,0.0155
7025,0.0155
7026,0.0155
7027,0.0155
7028,0.0155
7029,0.0155
7030,0.0155
7031,0.0155
7032,0.0155
7033,0.0155
7034,0.0155
7035,0.0155
7036,0.0155
7037,0.0155
7038,0.0155
7039,0.0155
7040,0.0155
7041,0.0155
7042,0.0155
7043,0.0155
7044,0.0155
7045,0.0155
7046,0.0155
7047,0.0155
7048,0.0155
7049,0.0155
7050,0.0155
7051,0.0155
7052,0.0155
7053,0.0155
7054,0.0155
7055,0.0155
7056,0.0154
7057,0.0154
7058,0.0154
7059,0.0154
7060,0.0154
7061,0.0154
7062,0.0154
7063,0.0154
7064,0.0154
7065,0.0154
7066,0.0154
7067,0.0154
7068,0.0154
7069,0.0154
7070,0.0154
7071,0.0154
7072,0.0154
7073,0.0154
7074,0.0154
7075,0.0154
7076,0.0154
7077,0.0154
7078,0.0154
7079,0.0154
7080,0.0154
7081,0.0154
7082,0.0154
7083,0.0154
7084,0.0154
7085,0.0154
7086,0.0154
7087,0.0154
7088,0.0154
7089,0.0154
7090,0.0154
7091,0.0154
7092,0.0154
7093,0.0154
7094,0.0154
7095,0.0154
7096,0.0154
7097,0.0154
7098,0.0154
7099,0.0154
7100,0.0154
7101,0.0153
7102,0.0153
7103,0.0153
7104,0.0153
7105,0.0153
7106,0.0153
7107,0.0153
7108,0.0153
7109,0.0153
7110,0.0153
7111,0.0153
7112,0.0153
7113,0.0153
7114,0.0153
7115,0.0153
7116,0.0155
7117,0.0155
7118,0.0155
7119,0.0155
7120,0.0154
7121,0.0154
7122,0.0154
7123,0.0154
7124,0.0154
7125,0.0154
7126,0.0154
7127,0.0154
7128,0.0154
7129,0.0154
7130,0.0154
7131,0.0154
7132,0.0154
7133,0.0154
7134,0.0154
7135,0.0154
7136,0.0154
7137,0.0154
7138,0.0154
7139,0.0154
7140,0.0154
7141,0.0154
7142,0.0154
7143,0.0154
7144,0.0154
7145,0.0154
7146,0.0154
7147,0.0154
7148,0.0154
7149,0.0154
7150,0.0154
7151,0.0154
7152,0.0154
7153,0.0154
7154,0.0154
7155,0.0154
7156,0.0154
7157,0.0154
7158,0.0154
7159,0.0154
7160,0.0154
7161,0.0154
7162,0.0154
7163,0.0154
7164,0.0154
7165,0.0154
7166,0.0154
7167,0.0153
7168,0.0153
7169,0.0153
7170,0.0153
7171,0.0153
7172,0.0153
7173,0.0153
7174,0.0153
7175,0.0153
7176,0.0153
7177,0.0153
7178,0.0153
7179,0.0153
7180,0.0153
7181,0.0153
7182,0.0153
7183,0.0153
7184,0.0153
7185,0.0153
7186,0.0153
7187,0.0153
7188,0.0153
7189,0.0153
7190,0.0153
7191,0.0153
7192,0.0153
7193,0.0153
7194,0.0153
7195,0.0153
7196,0.0153
7197,0.0153
7198,0.0153
7199,0.0153
7200,0.0153
7201,0.0153
7202,0.0153
7203,0.0153
7204,0.0153
7205,0.0153
7206,0.0153
7207,0.0153
7208,0.0153
7209,0.0153
7210,0.0153
7211,0.0153
7212,0.0153
7213,0.0153
7214,0.0152
7215,0.0152
7216,0.0152
7217,0.0152
7218,0.0152
7219,0.0152
7220,0.0152
7221,0.0154
7222,0.0154
7223,0.0154
7224,0.0154
7225,0.0154
7226,0.0154
7227,0.0154
7228,0.0154
7229,0.0155
7230,0.0155
7231,0.0155
7232,0.0155
7233,0.0155
7234,0.0155
7235,0.0155
7236,0.0155
7237,0.0155
7238,0.0155
7239,0.0155
7240,0.0155
7241,0.0155
7242,0.0155
7243,0.0155
7244,0.0155
7245,0.0155
7246,0.0155
7247,0.0155
7248,0.0155
7249,0.0155
7250,0.0154
7251,0.0154
7252,0.0154
7253,0.0154
7254,0.0154
7255,0.0154
7256,0.0154
7257,0.0154
7258,0.0154
7259,0.0154
7260,0.0154
7261,0.0154
7262,0.0154
7263,0.0154
7264,0.0154
7265,0.0154
7266,0.0154
7267,0.0154
7268,0.0154
7269,0.0154
7270,0.0154
7271,0.0154
7272,0.0154
7273,0.0154
7274,0.0154
7275,0.0154
7276,0.0154
7277,0.0154
7278,0.0154
7279,0.0154
7280,0.0154
7281,0.0154
7282,0.0154
7283,0.0154
7284,0.0154
7285,0.0154
7286,0.0154
7287,0.0154
7288,0.0154
7289,0.0154
7290,0.0154
7291,0.0154
7292,0.0154
7293,0.0154
7294,0.0154
7295,0.0154
7296,0.0154
7297,0.0153
7298,0.0153
7299,0.0153
7300,0.0153
7301,0.0153
7302,0.0153
7303,0.0153
7304,0.0153
7305,0.0153
7306,0.0153
7307,0.0153
7308,0.0153
7309,0.0153
7310,0.0153
7311,0.0153
7312,0.0153
7313,0.0153
7314,0.0153
7315,0.0153
7316,0.0153
7317,0.0153
7318,0.0153
7319,0.0153
7320,0.0153
7321,0.0153
7322,0.0153
7323,0.0153
7324,0.0153
7325,0.0153
7326,0.0153
7327,0.0153
7328,0.0153
7329,0.0153
7330,0.0153
7331,0.0153
7332,0.0153
7333,0.0153
7334,0.0153
7335,0.0153
7336,0.0153
7337,0.0153
7338,0.0153
7339,0.0153
7340,0.0153
7341,0.0153
7342,0.0153
7343,0.0153
7344,0.0153
7345,0.0152
7346,0.0152
7347,0.0152
7348,0.0152
7349,0.0152
7350,0.0152
7351,0.0152
7352,0.0152
7353,0.0152
7354,0.0152
7355,0.0152
7356,0.0152
7357,0.0152
7358,0.0152
7359,0.0152
7360,0.0152
7361,0.0152
7362,0.0152
7363,0.0152
7364,0.0152
7365,0.0152
7366,0.0153
7367,0.0153
7368,0.0153
7369,0.0153
7370,0.0153
7371,0.0153
7372,0.0153
7373,0.0153
7374,0.0153
7375,0.0153
7376,0.0153
7377,0.0153
7378,0.0153
7379,0.0153
7380,0.0153
7381,0.0153
7382,0.0153
7383,0.0153
7384,0.0153
7385,0.0153
7386,0.0153
7387,0.0153
7388,0.0153
7389,0.0153
7390,0.0154
7391,0.0154
7392,0.0154
7393,0.0154
7394,0.0154
7395,0.0154
7396,0.0154
7397,0.0154
7398,0.0154
7399,0.0154
7400,0.0154
7401,0.0154
7402,0.0154
7403,0.0154
7404,0.0154
7405,0.0154
7406,0.0154
7407,0.0154
7408,0.0154
7409,0.0154
7410,0.0154
7411,0.0154
7412,0.0154
7413,0.0154
7414,0.0154
7415,0.0154
7416,0.0154
7417,0.0154
7418,0.0154
7419,0.0154
7420,0.0154
7421,0.0154
7422,0.0154
7423,0.0154
7424,0.0154
7425,0.0154
7426,0.0154
7427,0.0153
7428,0.0153
7429,0.0153
7430,0.0153
7431,0.0153
7432,0.0153
7433,0.0153
7434,0.0153
7435,0.0153
7436,0.0153
7437,0.0153
7438,0.0153
7439,0.0153
7440,0.0153
7441,0.0153
7442,0.0153
7443,0.0153
7444,0.0153
7445,0.0153
7446,0.0153
7447,0.0153
7448,0.0153
7449,0.0153
7450,0.0153
7451,0.0153
7452,0.0153
7453,0.0153
7454,0.0153
7455,0.0153
7456,0.0154
7457,0.0154
7458,0.0154
7459,0.0154
7460,0.0154
7461,0.0154
7462,0.0154
7463,0.0154
7464,0.0154
7465,0.0154
7466,0.0154
7467,0.0154
7468,0.0154
7469,0.0154
7470,0.0154
7471,0.0154
7472,0.0154
7473,0.0154
7474,0.0154
7475,0.0154
7476,0.0154
7477,0.0154
7478,0.0154
7479,0.0154
7480,0.0154
7481,0.0154
7482,0.0154
7483,0.0154
7484,0.0154
7485,0.0154
7486,0.0154
7487,0.0154
7488,0.0154
7489,0.0154
7490,0.0154
7491,0.0154
7492,0.0153
7493,0.0153
7494,0.0153
7495,0.0153
7496,0.0153
7497,0.0153
7498,0.0153
7499,0.0153
7500,0.0153
7501,0.0153
7502,0.0153
7503,0.0153
7504,0.0153
7505,0.0153
7506,0.0153
7507,0.0153
7508,0.0153
7509,0.0153
7510,0.0153
7511,0.0153
7512,0.0153
7513,0.0153
7514,0.0153
7515,0.0153
7516,0.0153
7517,0.0153
7518,0.0153
7519,0.0153
7520,0.0153
7521,0.0153
7522,0.0153
7523,0.0153
7524,0.0153
7525,0.0153
7526,0.0153
7527,0.0153
7528,0.0153
7529,0.0153
7530,0.0153
7531,0.0153
7532,0.0153
7533,0.0153
7534,0.0153
7535,0.0153
7536,0.0153
7537,0.0153
7538,0.0153
7539,0.0153
7540,0.0153
7541,0.0152
7542,0.0152
7543,0.0152
7544,0.0152
7545,0.0152
7546,0.0152
7547,0.0152
7548,0.0152
7549,0.0152
7550,0.0152
7551,0.0152
7552,0.0152
7553,0.0152
7554,0.0152
7555,0.0152
7556,0.0152
7557,0.0152
7558,0.0152
7559,0.0152
7560,0.0152
7561,0.0153
7562,0.0153
7563,0.0153
7564,0.0153
7565,0.0153
7566,0.0153
7567,0.0153
7568,0.0153
7569,0.0153
7570,0.0153
7571,0.0153
7572,0.0153
7573,0.0153
7574,0.0153
7575,0.0153
7576,0.0153
7577,0.0153
7578,0.0153
7579,0.0153
7580,0.0153
7581,0.0153
7582,0.0153
7583,0.0153
7584,0.0153
7585,0.0153
7586,0.0153
7587,0.0153
7588,0.0153
7589,0.0153
7590,0.0153
7591,0.0153
7592,0.0153
7593,0.0153
7594,0.0153
7595,0.0153
7596,0.0153
7597,0.0153
7598,0.0154
7599,0.0154
7600,0.0154
7601,0.0154
7602,0.0155
7603,0.0155
7604,0.0155
7605,0.0155
7606,0.0155
7607,0.0155
7608,0.0155
7609,0.0155
7610,0.0155
7611,0.0155
7612,0.0155
7613,0.0155
7614,0.0155
7615,0.0155
7616,0.0155
7617,0.0155
7618,0.0155
7619,0.0155
7620,0.0155
7621,0.0155
7622,0.0155
7623,0.0155
7624,0.0155
7625,0.0156
7626,0.0156
7627,0.0156
7628,0.0156
7629,0.0156
7630,0.0156
7631,0.0156
7632,0.0156
7633,0.0156
7634,0.0156
7635,0.0156
7636,0.0156
7637,0.0156
7638,0.0156
7639,0.0156
7640,0.0156
7641,0.0156
7642,0.0156
7643,0.0156
7644,0.0156
7645,0.0156
7646,0.0156
7647,0.0156
7648,0.0156
7649,0.0156
7650,0.0156
7651,0.0156
7652,0.0156
7653,0.0155
7654,0.0155
7655,0.0155
7656,0.0155
7657,0.0155
7658,0.0155
7659,0.0155
7660,0.0155
7661,0.0155
7662,0.0155
7663,0.0155
7664,0.0155
7665,0.0155
7666,0.0155
7667,0.0155
7668,0.0155
7669,0.0155
7670,0.0155
7671,0.0155
7672,0.0155
7673,0.0155
7674,0.0155
7675,0.0155
7676,0.0155
7677,0.0155
7678,0.0155
7679,0.0155
7680,0.0155
7681,0.0155
7682,0.0155
7683,0.0155
7684,0.0155
7685,0.0155
7686,0.0155
7687,0.0155
7688,0.0155
7689,0.0155
7690,0.0155
7691,0.0155
7692,0.0155
7693,0.0155
7694,0.0155
7695,0.0155
7696,0.0155
7697,0.0155
7698,0.0155
7699,0.0155
7700,0.0155
7701,0.0155
7702,0.0155
7703,0.0154
7704,0.0154
7705,0.0154
7706,0.0154
7707,0.0154
7708,0.0154
7709,0.0154
7710,0.0156
7711,0.0156
7712,0.0156
7713,0.0156
7714,0.0156
7715,0.0157
7716,0.0157
7717,0.0157
7718,0.0157
7719,0.0157
7720,0.0157
7721,0.0157
7722,0.0157
7723,0.0157
7724,0.0157
7725,0.0157
7726,0.0157
7727,0.0157
7728,0.0157
7729,0.0157
7730,0.0157
7731,0.0157
7732,0.0156
7733,0.0156
7734,0.0156
7735,0.0156
7736,0.0156
7737,0.0156
7738,0.0156
7739,0.0156
7740,0.0156
7741,0.0156
7742,0.0156
7743,0.0156
7744,0.0156
7745,0.0156
7746,0.0156
7747,0.0156
7748,0.0156
7749,0.0156
7750,0.0156
7751,0.0156
7752,0.0156
7753,0.0156
7754,0.0156
7755,0.0156
7756,0.0156
7757,0.0156
7758,0.0156
7759,0.0156
7760,0.0156
7761,0.0156
7762,0.0156
7763,0.0156
7764,0.0156
7765,0.0156
7766,0.0156
7767,0.0156
7768,0.0156
7769,0.0156
7770,0.0156
7771,0.0156
7772,0.0156
7773,0.0156
7774,0.0156
7775,0.0156
7776,0.0156
7777,0.0156
7778,0.0156
7779,0.0156
7780,0.0156
7781,0.0156
7782,0.0155
7783,0.0155
7784,0.0155
7785,0.0155
7786,0.0155
7787,0.0155
7788,0.0155
7789,0.0155
7790,0.0155
7791,0.0155
7792,0.0155
7793,0.0155
7794,0.0155
7795,0.0155
7796,0.0155
7797,0.0155
7798,0.0155
7799,0.0155
7800,0.0155
7801,0.0155
7802,0.0155
7803,0.0155
7804,0.0155
7805,0.0155
7806,0.0155
7807,0.0155
7808,0.0155
7809,0.0155
7810,0.0155
7811,0.0155
7812,0.0155
7813,0.0155
7814,0.0155
7815,0.0155
7816,0.0155
7817,0.0155
7818,0.0155
7819,0.0155
7820,0.0155
7821,0.0155
7822,0.0155
7823,0.0155
7824,0.0155
7825,0.0155
7826,0.0155
7827,0.0155
7828,0.0155
7829,0.0155
7830,0.0155
7831,0.0155
7832,0.0154
7833,0.0154
7834,0.0154
7835,0.0154
7836,0.0154
7837,0.0154
7838,0.0154
7839,0.0154
7840,0.0154
7841,0.0154
7842,0.0154
7843,0.0154
7844,0.0154
7845,0.0154
7846,0.0154
7847,0.0154
7848,0.0154
7849,0.0154
7850,0.0154
7851,0.0154
7852,0.0154
7853,0.0154
7854,0.0154
7855,0.0154
7856,0.0154
7857,0.0154
7858,0.0154
7859,0.0154
7860,0.0154
7861,0.0154
7862,0.0154
7863,0.0154
7864,0.0154
7865,0.0154
7866,0.0154
7867,0.0154
7868,0.0154
7869,0.0154
7870,0.0154
7871,0.0154
7872,0.0154
7873,0.0154
7874,0.0154
7875,0.0154
7876,0.0154
7877,0.0154
7878,0.0154
7879,0.0154
7880,0.0154
7881,0.0154
7882,0.0154
7883,0.0153
7884,0.0153
7885,0.0153
7886,0.0153
7887,0.0153
7888,0.0153
7889,0.0153
7890,0.0153
7891,0.0153
7892,0.0153
7893,0.0153
7894,0.0153
7895,0.0153
7896,0.0153
7897,0.0153
7898,0.0153
7899,0.0153
7900,0.0153
7901,0.0153
7902,0.0153
7903,0.0153
7904,0.0153
7905,0.0153
7906,0.0153
7907,0.0153
7908,0.0153
7909,0.0153
7910,0.0153
7911,0.0153
7912,0.0153
7913,0.0153
7914,0.0153
7915,0.0153
7916,0.0153
7917,0.0153
7918,0.0153
7919,0.0153
7920,0.0153
7921,0.0153
7922,0.0153
7923,0.0153
7924,0.0153
7925,0.0153
7926,0.0153
7927,0.0153
7928,0.0153
7929,0.0153
7930,0.0153
7931,0.0153
7932,0.0153
7933,0.0153
7934,0.0153
7935,0.0152
7936,0.0152
7937,0.0152
7938,0.0152
7939,0.0152
7940,0.0152
7941,0.0152
7942,0.0152
7943,0.0152
7944,0.0152
7945,0.0152
7946,0.0152
7947,0.0152
7948,0.0152
7949,0.0152
7950,0.0152
7951,0.0152
7952,0.0152
7953,0.0152
7954,0.0152
7955,0.0152
7956,0.0152
7957,0.0152
7958,0.0152
7959,0.0152
7960,0.0152
7961,0.0152
7962,0.0152
7963,0.0152
7964,0.0152
7965,0.0152
7966,0.0152
7967,0.0152
7968,0.0152
7969,0.0153
7970,0.0153
7971,0.0153
7972,0.0153
7973,0.0153
7974,0.0153
7975,0.0153
7976,0.0153
7977,0.0153
7978,0.0153
7979,0.0153
7980,0.0153
7981,0.0153
7982,0.0153
7983,0.0153
7984,0.0153
7985,0.0153
7986,0.0153
7987,0.0153
7988,0.0153
7989,0.0153
7990,0.0153
7991,0.0153
7992,0.0153
7993,0.0153
7994,0.0153
7995,0.0153
7996,0.0153
7997,0.0153
7998,0.0153
7999,0.0153
8000,0.0152
8001,0.0152
8002,0.0152
8003,0.0152
8004,0.0152
8005,0.0152
8006,0.0152
8007,0.0152
8008,0.0152
8009,0.0152
8010,0.0152
8011,0.0152
8012,0.0152
8013,0.0152
8014,0.0152
8015,0.0152
8016,0.0152
8017,0.0152
8018,0.0152
8019,0.0152
8020,0.0152
8021,0.0152
8022,0.0152
8023,0.0152
8024,0.0152
8025,0.0152
8026,0.0152
8027,0.0152
8028,0.0152
8029,0.0152
8030,0.0152
8031,0.0152
8032,0.0152
8033,0.0152
8034,0.0152
8035,0.0152
8036,0.0152
8037,0.0152
8038,0.0152
8039,0.0152
8040,0.0152
8041,0.0152
8042,0.0152
8043,0.0153
8044,0.0153
8045,0.0153
8046,0.0153
8047,0.0153
8048,0.0153
8049,0.0153
8050,0.0153
8051,0.0153
8052,0.0153
8053,0.0153
8054,0.0153
8055,0.0153
8056,0.0153
8057,0.0153
8058,0.0153
8059,0.0153
8060,0.0153
8061,0.0153
8062,0.0153
8063,0.0153
8064,0.0153
8065,0.0153
8066,0.0152
8067,0.0152
8068,0.0152
8069,0.0152
8070,0.0152
8071,0.0152
8072,0.0152
8073,0.0152
8074,0.0152
8075,0.0152
8076,0.0152
8077,0.0152
8078,0.0152
8079,0.0152
8080,0.0152
8081,0.0152
8082,0.0152
8083,0.0152
8084,0.0152
8085,0.0152
8086,0.0152
8087,0.0152
8088,0.0152
8089,0.0152
8090,0.0152
8091,0.0152
8092,0.0152
8093,0.0152
8094,0.0152
8095,0.0152
8096,0.0152
8097,0.0152
8098,0.0152
8099,0.0152
8100,0.0152
8101,0.0152
8102,0.0152
8103,0.0152
8104,0.0152
8105,0.0152
8106,0.0152
8107,0.0152
8108,0.0152
8109,0.0152
8110,0.0152
8111,0.0152
8112,0.0152
8113,0.0152
8114,0.0152
8115,0.0152
8116,0.0152
8117,0.0152
8118,0.0152
8119,0.0151
8120,0.0151
8121,0.0151
8122,0.0151
8123,0.0151
8124,0.0151
8125,0.0151
8126,0.0151
8127,0.0151
8128,0.0151
8129,0.0151
8130,0.0151
8131,0.0151
8132,0.0151
8133,0.0151
8134,0.0151
8135,0.0151
8136,0.0151
8137,0.0151
8138,0.0151
8139,0.0151
8140,0.0151
8141,0.0151
8142,0.0151
8143,0.0151
8144,0.0151
8145,0.0151
8146,0.0151
8147,0.0151
8148,0.0151
8149,0.0151
8150,0.0151
8151,0.0151
8152,0.0151
8153,0.0151
8154,0.0151
8155,0.0151
8156,0.0151
8157,0.0151
8158,0.0151
8159,0.0151
8160,0.0151
8161,0.0151
8162,0.0151
8163,0.0151
8164,0.0151
8165,0.0151
8166,0.0151
8167,0.0151
8168,0.0151
8169,0.0151
8170,0.0151
8171,0.0151
8172,0.0151
8173,0.0150
8174,0.0150
8175,0.0150
8176,0.0150
8177,0.0150
8178,0.0150
8179,0.0150
8180,0.0150
8181,0.0150
8182,0.0150
8183,0.0150
8184,0.0150
8185,0.0150
8186,0.0150
8187,0.0150
8188,0.0150
8189,0.0150
8190,0.0150
8191,0.0150
8192,0.0150
8193,0.0150
8194,0.0150
8195,0.0150
8196,0.0150
8197,0.0150
8198,0.0150
8199,0.0150
8200,0.0150
8201,0.0150
8202,0.0150
8203,0.0150
8204,0.0150
8205,0.0150
8206,0.0150
8207,0.0150
8208,0.0150
8209,0.0150
8210,0.0150
8211,0.0150
8212,0.0150
8213,0.0150
8214,0.0150
8215,0.0150
8216,0.0150
8217,0.0150
8218,0.0150
8219,0.0150
8220,0.0150
8221,0.0150
8222,0.0150
8223,0.0150
8224,0.0150
8225,0.0150
8226,0.0150
8227,0.0150
8228,0.0149
8229,0.0149
8230,0.0149
8231,0.0149
8232,0.0149
8233,0.0149
8234,0.0149
8235,0.0149
8236,0.0149
8237,0.0149
8238,0.0149
8239,0.0149
8240,0.0149
8241,0.0149
8242,0.0149
8243,0.0149
